"Year","Chamber","distcyc","Democrat","Republican","dem_rid","dem_fec_cand_id","dem_fec_comm_id","rep_rid","rep_fec_cand_id","rep_fec_comm_id","dem_vote_share","dem_pres_vs","dem_diff","incumbency_status","dem_composite","rep_composite","dem_cces_voter_perceptions","rep_cces_voter_perceptions","dem_cfscore","rep_cfscore","dem_dwdime","rep_dwdime","dem_dwnom","rep_dwnom","dem_contrib_cfscore","rep_contrib_cfscore","dem_contrib_dwnom","rep_contrib_dwnom","dem_hall_snyder","rep_hall_snyder","dem_ggum","rep_ggum","dem_shor_mcarty_state_leg","rep_shor_mcarty_state_leg","dem_bailey_bridge","rep_bailey_bridge","dem_web_text_score","rep_web_text_score","dem_meisels_text_score","rep_meisels_text_score","dem_twitter_score","rep_twitter_score","dem_pac_mod_nyt","rep_pac_mod_nyt","dem_pac_mod_nyt_24","rep_pac_mod_nyt_24","dem_pac_prog_nyt","dem_pac_prog_nyt_24","dem_tenure","rep_tenure","turnout_rate_dem","turnout_rate_rep","turnout_rate_ind","dem_total_receipts","rep_total_receipts","dem_total_pac_contribs","dem_total_indiv_unitemized","dem_total_indiv_contrib","dem_total_contribs_from_self","dem_total_disbursements","dem_cand_gender","rep_total_receipts.1","rep_total_pac_contribs","rep_total_indiv_unitemized","rep_total_indiv_contrib","rep_total_contribs_from_self","rep_total_disbursements","rep_cand_gender","split_ticket_war","GEM_WAR","nyt_mod"
2024,"House","2024_CA_22","Rudy Salas","David Valadao","cand123153","H2CA21233","C00791756","cand40621","H2CA20094","C00499392",0.466,0.469,-0.003598266102041,"Rep Incumbent",-2.789,2.479,-0.876,0.948,-1.043,0.835,-0.828,0.691,NA,0.501,-1.016,0.817,NA,0.65,-1.06,0.809,NA,0.461,-0.514,1.398,NA,0.339,NA,0.718,NA,NA,NA,0.321,"mod","mod","mod","mod","nonprog","nonprog",5,5,0.551645952946421,0.668827095964876,0.392910966277181,6515959.58,4912595.46,630654.58,1417887.76,3564515.78,0,6323925.21,"M",4912595.46,2214944,130413.31,1385491.91,0,4915498.5,"M",1.1,-0.06363575,"mod"
2024,"House","2024_CA_23","Derek Marshall","Jay Obernolte","cand210832","H2CA08214","C00765461","cand150588","H0CA08135","C00720078",0.399,0.412,-0.013793076020619,"Rep Incumbent",-3.905,3.341,-0.758,1.19,-1.114,0.71,-1.087,0.997,NA,0.645,-1.158,0.725,-0.655,0.792,-1.156,0.671,NA,NA,NA,1.434,NA,NA,-1.411,1.17,NA,NA,NA,NA,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,3,0.62975068624954,0.728961513652978,0.490930517020198,759288.77,1532906.86,20250,167670.91,560807.13,0,770326.34,"M",1532906.86,985223.72,6373.96,508233.71,0,905220.42,"M",0.25,0.004696895,"nonmod"
2024,"House","2024_CA_24","Salud Carbajal","Thomas Cole","cand141978","H6CA24303","C00576041","cand218359","H4CA24191","C00842757",0.627,0.629,-0.00189615038144297,"Dem Incumbent",-3.566,3.073,-1.27,NA,-0.981,1.236,-0.925,NA,-0.917,NA,-1.095,NA,NA,NA,-0.925,0.395,-1.018,NA,NA,NA,-0.949,NA,-0.961,NA,NA,NA,-0.709,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",3,0,0.812130177514793,0.828024394392205,0.658501485278047,2037379.78,42871.7,765262.37,57016.05,1200298.68,0,1497496.5,"M",42871.7,0,2975,19976.7,0,80220.71,"M",1.5,-0.01286485,"nonmod"
2024,"House","2024_CA_25","Raul Ruiz","Ian Weeks","cand40871","H2CA36439","C00502575","cand162510","H4CA25222","C00839787",0.563,0.51,0.052324741367347,"Dem Incumbent",-2.967,3.024,-1.211,NA,-0.933,0.983,-0.788,1.099,-0.756,NA,NA,1.045,NA,NA,-0.953,0.962,-0.928,NA,NA,NA,-0.878,NA,-0.345,NA,NA,NA,-0.754,NA,"mod","nonmod","mod","nonmod","prog","nonprog",5,0,0.615798698757183,0.686976251200689,0.473150471713097,2504794.87,147438.99,1106000,163127.36,1212346.62,0,2388851.48,"M",147438.99,5800,16313.99,125325,0,134181.28,"M",-2,0.0340428,"nonmod"
2024,"House","2024_CA_26","Julia Brownley","Michael Koslow","cand40368","H2CA00120","C00513077","cand218366","H4CA26162","C00845016",0.561,0.567,-0.00646697427835008,"Dem Incumbent",-3.734,3.799,-1.27,NA,-1.077,1.109,-0.909,NA,-0.864,NA,NA,NA,NA,NA,-1.101,1.179,-1.013,NA,-2.366,NA,-1.086,NA,-0.385,NA,NA,NA,-0.685,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",8,0,0.76703682708076,0.824902024233272,0.641231562409433,1599723.3,100754.66,756412.51,87173.79,715334.61,0,1006558.68,"F",100754.66,5000,9263,53491.66,0,89443.21,"M",2.25,-0.01057565,"mod"
2024,"House","2024_CA_27","George Whitesides","Mike Garcia","cand218370","H4CA27111","C00834028","cand148278","H0CA25105","C00701102",0.513,0.515,-0.00215124452577298,"Rep Incumbent",-2.525,3.995,NA,1.313,-1.032,1.125,-0.868,0.928,-0.571,0.74,NA,NA,NA,NA,-1.14,1.128,NA,1.014,NA,NA,NA,NA,NA,1.439,NA,NA,NA,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",0,1,0.700380252677097,0.768137867056767,0.559000381309946,10614137.63,6539107.78,692133.41,1568863.09,5977825.45,273627.5,10287404.27,"M",6539107.78,1461750,1007275.12,3105772.26,0,6605923.34,"M",-0.65,0.00978681,"mod"
2024,"House","2024_CA_28","Judy Chu","April Verlato","cand1082","H0CA32101","C00458125","cand218375","H4CA28127","C00858845",0.649,0.639,0.0101115992680409,"Dem Incumbent",-4.18,1.674,-1.252,NA,-0.757,0.174,-1.263,0.749,-1.302,NA,-0.94,NA,-0.846,NA,-0.938,0.215,-1.543,NA,-2.046,NA,-1.338,NA,-0.826,NA,NA,NA,-1.098,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",11,0,0.756698304244211,0.766272654177795,0.597067181530178,1915612.32,349180.9,721700,60915.23,1127033.76,0,1660999.97,"F",349180.9,6000,16568.13,265507.27,0,341947.34,"F",0.3,0.00837296,"nonmod"
2024,"House","2024_CA_29","Luz Rivas","Benito Bernal","cand160651","H2CA28113","C00498873","cand102226","H4CA29158","C00857797",0.698,0.68,0.017354766865979,"Dem Incumbent",-2.999,1.471,-1.099,-0.858,-0.599,1.064,-1.091,NA,-1.078,NA,-0.756,NA,-0.942,NA,-0.793,1.009,-1.269,NA,NA,NA,-1.282,NA,0.062,NA,NA,NA,-0.77,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",13,0,0.657336499973823,0.658093126385809,0.482626511643402,661700.12,55143.71,469659,1680.24,168998.33,0,855062.42,"M",55143.71,0,3719.32,31314.39,110,39905.83,"M",-0.8,-0.00301198,"prog"
2024,"House","2024_CA_30","Laura Friedman","Alex Balekian","cand111677","H4CA30149","C00831321","cand218391","H4CA30230","C00838748",0.684,0.711,-0.027580071185567,"Open Seat",-4.181,0.272,NA,NA,-0.901,-0.093,-1.166,0.33,-1.244,NA,-0.902,NA,-1.106,NA,-1.002,-0.307,NA,NA,-2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",3,0,0.774529954455214,0.708033956841482,0.590766362476695,1835665.11,414870.85,309393,170761.16,1348756.79,0,1538916.87,"F",414870.85,2749,17565.89,364120.99,5.52,319643.58,"M",1.6,-0.0159572,"prog"
2024,"House","2024_CA_31","Gil Cisneros","Daniel Martinez","cand210939","H4CA31147","C00844928","cand210939","H4CA31147","C00844928",0.597,0.588,0.00900000000000001,"Open Seat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",2,0,0.668214374420243,0.734805612124809,0.508206911746192,0,0,0,0,0,0,0,"M",0,0,0,0,0,0,"M",0.65,-0.00986464,"mod"
2024,"House","2024_CA_32","Brad Sherman","Larry Thompson","cand1433","H6CA24113","C00308742","cand218413","H4CA32137","C00855270",0.662,0.66,0.00222176156701004,"Dem Incumbent",-3.078,2.173,-1.152,NA,-0.64,0.372,-1.008,NA,-0.963,NA,NA,NA,NA,NA,-0.743,1.022,-1.133,NA,NA,NA,-0.948,NA,-0.73,NA,NA,NA,-0.709,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",13,0,0.776967032249907,0.755790105547496,0.624270471234707,2059587.35,140107.71,861549.01,21161.93,1095342.44,0,1106415.26,"M",140107.71,0,1584,46050,92473.71,140107.71,"M",1.4,-0.008195155,"nonmod"
2024,"House","2024_CA_33","Pete Aguilar","Tom Herman","cand40779","H2CA31125","C00510461","cand218419","H4CA33267","C00852491",0.588,0.546,0.0419999999999999,"Dem Incumbent",-3.168,NA,-0.976,NA,-0.889,NA,-0.901,NA,-0.91,NA,-0.863,NA,-0.822,NA,-0.906,NA,-1.035,NA,NA,NA,-0.92,NA,-0.767,NA,NA,NA,-0.664,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",4,0,0.598852721451441,0.651099736922168,0.441314202225302,5866033.81,5758.43,2514457.6,224124.86,2215099.34,0,4797755.88,"M",5758.43,0,700,3400,1658.43,3882.68,"M",-0.55,-0.0194099,"nonmod"
2024,"House","2024_CA_35","Norma Torres","Mike Cargile","cand186488","H4CA35031","C00557652","cand152709","H0CA35146","C00730812",0.584,0.557,0.027371243072165,"Dem Incumbent",-3.77,4.404,-1.246,1.048,-0.635,1.117,-1.056,1.866,-1.027,NA,-0.896,0.587,-0.815,NA,-0.983,1.193,-1.222,NA,-1.321,NA,-1.155,NA,-1.255,1.278,NA,NA,-0.891,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",7,0,0.623725968047658,0.697515113449007,0.471785610069639,938552.52,141181.77,556513.63,6328.93,370035.83,0,984010.42,"F",141181.77,0,21690.68,118268.19,72.9,142083.72,"M",0,-0.007891035,"nonmod"
2024,"House","2024_CA_36","Ted Lieu","Melissa Toomim","cand186481","H4CA33119","C00556506","cand210792","H2CA00146","C00776948",0.687,0.701,-0.013849549835051,"Dem Incumbent",-3.865,3.39,-1.323,NA,-0.733,1.141,-1.071,NA,-1.039,NA,-0.866,NA,-0.836,NA,-0.928,1.179,-1.44,NA,-1.54,NA,-1.374,NA,-0.514,0.456,NA,NA,-1.423,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",9,0,0.815415496725466,0.792655590083026,0.677631489465881,2587897.61,41723.09,765125,72856.26,1545343.4,0,2708281.69,"M",41723.09,0,6331.95,31376,10,41252.77,"F",2.25,-0.0144721,"nonmod"
2024,"House","2024_CA_38","Linda Sanchez","Eric Ching","cand876","H2CA39078","C00384057","cand210989","H2CA39151","C00776930",0.598,0.583,0.015047403666667,"Dem Incumbent",-4.055,2.64,-1.246,0.466,-0.781,0.474,-1.253,1.367,-1.366,NA,-0.77,0.445,-1.194,NA,-0.926,0.194,-1.443,NA,NA,NA,-1.864,NA,-0.764,0.696,NA,NA,-0.798,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",10,0,0.676624242113554,0.730649708608436,0.525185465725043,1548292.39,241030.63,1153570.08,20385.79,371569.58,0,1565648.93,"F",241030.63,0,15591.88,200868.91,0,216288.55,"M",1.2,-0.0181482,"nonmod"
2024,"House","2024_CA_39","Mark Takano","David Serpa","cand145453","H2CA43245","C00498667","cand218435","H4CA39066","C00844589",0.567,0.546,0.02049407842268,"Dem Incumbent",-3.86,4.259,-1.082,NA,-1.019,1.298,-1.197,NA,-1.249,NA,-0.955,NA,-1.083,NA,-1.098,1.293,-1.593,NA,NA,NA,-1.338,NA,-0.271,NA,NA,NA,-1.252,NA,"mod","nonmod","nonmod","nonmod","prog","nonprog",5,0,0.590094475597883,0.643356516370372,0.460903156024259,1289817.96,56449.02,537500,125289.07,569297.84,0,1511853.8,"M",56449.02,5100,18050.09,33148.93,150,56149.02,"M",1.4,-0.01649235,"nonmod"
2024,"House","2024_CA_40","Joe Kerr","Young Kim","cand218436","H4CA40098","C00840041","cand143980","H8CA39240","C00665638",0.447,0.49,-0.042186719333333,"Rep Incumbent",-3.267,3.021,NA,0.972,-1.01,1.044,-0.97,0.77,NA,0.494,NA,0.832,NA,0.536,-1.052,0.967,NA,NA,NA,1.187,NA,NA,NA,1.136,NA,NA,NA,NA,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,4,0.769538211030329,0.793778635157946,0.643150848518884,2080922.59,9244755.74,224306.9,208494.78,451763.83,0,2080922.59,"M",9244755.74,2141198.3,2273688.83,3736499.25,0,7906735.89,"F",1.4,-0.0139443,"prog"
2024,"House","2024_CA_41","Will Rollins","Ken Calvert","cand211005","H2CA42205","C00792507","cand1262","H2CA37023","C00257337",0.483,0.469,0.013702709897959,"Rep Incumbent",-3.437,2.844,-1.146,1.172,-1.08,0.617,-0.855,0.865,NA,0.699,-1.082,0.669,NA,1.031,-1.12,0.624,NA,0.695,NA,NA,NA,0.75,-0.722,NA,NA,NA,NA,0.605,"mod","mod","mod","mod","nonprog","nonprog",0,15,0.736330343341219,0.769218606710306,0.597129750893096,12603461.8,8056905.14,825702.95,2964002.36,6923066.34,0,12610995.05,"M",8056905.14,2154529,541306.67,4241863.2,0,7864571.94,"M",-3.2,0.0139757,"mod"
2024,"House","2024_CA_42","Robert Garcia","John Briscoe","cand157239","H2CA47188","C00797795","cand144593","H4CA42136","C00862854",0.681,0.667,0.014746913333333,"Dem Incumbent",-3.899,3.205,-1.158,0.584,-0.838,1.271,-1.08,NA,-1.059,NA,-0.992,1.319,-1.013,NA,-0.946,1.163,NA,NA,NA,NA,NA,NA,-1.508,0.11,NA,NA,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,0,0.654806430675987,0.708940845301376,0.494078663747559,1352167.01,355605.04,399600,292760.59,621633.21,280.45,1270301.2,"M",355605.04,0,625.48,1350,82929.56,353899.8,"M",0.85,-0.00005299665,"nonmod"
2024,"House","2024_CA_43","Maxine Waters","Steve Williams","cand1195","H4CA23011","C00167585","cand210976","H2CA36504","C00812651",0.751,0.753,-0.002,"Dem Incumbent",-4.916,3.779,-1.441,NA,-0.884,1.211,-1.534,NA,-1.726,NA,-0.853,NA,-1.077,NA,-1.008,1.093,-1.631,NA,NA,NA,-1.874,NA,NA,NA,NA,NA,-1.638,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",16,0,0.605036364927584,0.629110466470451,0.424750049659008,1119385.5,0,493977.43,12512.07,547196,0,1238561.44,"F",0,0,0,0,0,0,"M",2.35,-0.01719295,"nonmod"
2024,"House","2024_CA_44","Nanette Barragan","Roger Groh","cand141983","H6CA44103","C00577353","cand218445","H4CA44173","C00854034",0.714,0.67,0.0439999999999999,"Dem Incumbent",-4.421,NA,-1.264,NA,-0.922,NA,-1.304,NA,-1.349,NA,-0.938,NA,-1.107,NA,-1.012,NA,-1.549,NA,NA,NA,-1.586,NA,-1.087,NA,NA,NA,-1.175,NA,"nonmod","nonmod","nonmod","nonmod","prog","nonprog",3,0,0.636866679696832,0.672063305651092,0.468555349799187,1269280.49,0,952538.63,15673.71,289697.59,0,1291497.72,"F",0,0,0,0,0,0,"M",-1.6,0.01245655,"nonmod"
2024,"House","2024_CA_45","Derek Tran","Michelle Steel","cand218451","H4CA45170","C00851790","cand148937","H0CA48198","C00704981",0.501,0.505,-0.00412100217525802,"Rep Incumbent",-2.898,3.123,NA,1.195,-1.062,1.115,-0.899,0.925,-0.598,0.774,NA,NA,NA,NA,-1.115,1.011,NA,NA,NA,NA,NA,NA,NA,0.508,NA,NA,NA,NA,"mod","mod","mod","mod","nonprog","nonprog",0,1,0.693609407802538,0.721635694835905,0.554012009274489,6514135.97,10730106.83,604786.97,1132104.03,3635821.04,1,6186813.18,"M",10730106.83,1971530,1816823.29,2899941.85,0,10283182.55,"F",-1.95,0.02293385,"mod"
2024,"House","2024_CA_46","Lou Correa","David Pan","cand103307","H6CA46116","C00578302","cand218452","H4CA46137","C00847699",0.634,0.588,0.046626099020619,"Dem Incumbent",-2.462,2.687,-0.976,NA,-0.501,1.051,-0.928,NA,-0.82,NA,-0.849,NA,-0.452,NA,-1.206,0.345,-0.992,NA,-0.522,NA,-0.918,NA,-0.208,NA,NA,NA,-0.316,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",12,0,0.589418790024048,0.612989611544525,0.444649971542402,1378529.85,88907,972558.66,5236.22,347481.45,0,1031612.66,"M",88907,0,3257,60150,0,86007.02,"M",-2.3,-0.00115864,"mod"
2024,"House","2024_CA_47","Dave Min","Scott Baugh","cand151641","H4CA47085","C00831537","cand137435","H6CA48245","C00798322",0.514,0.521,-0.00644369333333306,"Open Seat",-2.524,3.794,NA,1.278,-1.023,0.863,-0.953,1.12,-0.561,NA,-1.039,0.811,-0.599,1.038,-1.073,0.996,NA,NA,-0.938,1.647,NA,NA,NA,1.044,NA,NA,NA,NA,"nonmod","mod","mod","mod","prog","prog",0,13,0.770397137080845,0.776550141203209,0.627870320164433,6835943.16,4504279.45,673126.31,896370.61,4860801.72,6600,6662877.38,"M",4504279.45,943211,102257.82,2886072.67,6600,4491942.93,"M",0.2,-0.00478158,"prog"
2024,"House","2024_CA_48","Stephen Houlahan","Darrell Issa","cand155863","H2CA50174","C00764027","cand827","H0CA48024","C00721332",0.407,0.423,-0.015605556371134,"Rep Incumbent",-3.773,3.094,-1.105,1.401,-1.113,0.813,-1.103,1.217,NA,1.038,NA,0.79,NA,1.106,-1.141,0.965,NA,0.872,NA,NA,NA,0.578,NA,0.018,NA,NA,NA,1.967,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,11,0.769510639632544,0.823653532986456,0.646806642567581,29975.29,1782412.46,0,16035.29,13940,0,33262.98,"M",1782412.46,582153.72,275631.49,548226.03,0,755386.07,"M",-1.2,0.01245395,"nonmod"
2024,"House","2024_CA_49","Mike Levin","Matt Gunderson","cand140564","H8CA49058","C00634253","cand162469","H4CA49149","C00840108",0.522,0.536,-0.0143471362268039,"Dem Incumbent",-3.608,2.773,-1.14,NA,-1.076,0.948,-0.876,0.896,-0.912,NA,-1.055,NA,-0.849,NA,-1.085,0.813,-0.89,NA,NA,NA,-1.166,NA,-0.811,NA,NA,NA,-1.212,NA,"nonmod","mod","mod","mod","prog","prog",2,0,0.821721042509602,0.827056792475295,0.691543320574931,5684155.07,4917606.67,983060.62,533759.5,3801578.57,0,5544869.03,"M",4917606.67,154400,55910.12,1019554.16,0,4886700.44,"M",2.45,-0.00688592,"prog"
2024,"House","2024_CA_50","Scott Peters","Peter Bono","cand41113","H2CA52089","C00503110","cand218477","H4CA50105","H4CA50105",0.643,0.649,-0.00600000000000001,"Dem Incumbent",-2.721,NA,-1.017,NA,-0.938,NA,-0.731,NA,-0.598,NA,-0.878,NA,-0.618,NA,-0.961,NA,-0.743,NA,NA,NA,-0.751,NA,-0.503,NA,NA,NA,-0.721,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",5,0,0.838909987941016,0.831306251520311,0.715554434728082,2292635.53,0,1300350.72,29743.23,396005.99,1714.14,1876071.77,"M",0,0,0,0,0,0,"M",2.05,-0.02004235,"nonmod"
2024,"House","2024_CA_51","Sara Jacobs","Bill Wells","cand142420","H8CA49074","C00719559","cand211058","H2CA53038","C00795591",0.607,0.619,-0.0115826120309279,"Dem Incumbent",-3.898,4.322,-1.158,NA,-0.946,0.933,-1.019,1.65,-1.102,NA,-1.046,NA,-0.858,NA,-1.067,0.976,NA,NA,NA,NA,NA,NA,-1.281,NA,NA,NA,NA,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",0,0,0.799801510431317,0.807054362682421,0.658861272695223,1724533.98,772753.35,252355.85,133945.15,391100.3,407903.44,1737189.1,"F",772753.35,16860,55686.42,696890.04,0,762055.76,"M",2.1,-0.00762621,"nonmod"
2024,"House","2024_CA_52","Juan Vargas","Justin Lee","cand41075","H2CA50026","C00497321","cand218481","H4CA52093","C00858985",0.663,0.608,0.055,"Dem Incumbent",-3.583,NA,-1.129,NA,-0.274,NA,-1.054,NA,-1.093,NA,NA,NA,NA,NA,-0.661,NA,-1.331,NA,-1.637,NA,-1.505,NA,-1.325,NA,NA,NA,-0.559,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",11,0,0.66662573485395,0.724407480628082,0.506498503634032,790624.65,0,575599,1856.93,210902.58,0,919328.33,"M",0,0,0,0,0,0,"M",-2.9,0.008291455,"mod"
2024,"House","2024_CO_01","Diana DeGette","Valdamar Archuleta","cand1436","H6CO01141","C00311639","cand218484","H4CO01161","C00864835",0.78,0.786,-0.00563504171428608,"Dem Incumbent",-3.876,3.586,-1.464,NA,-0.909,1.201,-1.146,NA,-1.178,NA,NA,NA,NA,NA,-0.825,1.355,-1.32,NA,-1.539,NA,-1.539,NA,-0.346,NA,-1.382,0.098,-0.697,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",13,0,0.843316653291965,0.812193475815523,0.717109901217161,1103161.98,12912.6,698408.54,38675.65,354473.98,0,1182532.98,"F",12912.6,100,3920,3800,3752.6,10811.99,"U",1.45,-0.00153405,"nonmod"
2024,"House","2024_CO_02","Joe Neguse","Marshall Dawson","cand141077","H8CO02160","C00648253","cand211070","H2CO02205","C00810457",0.703,0.704,-0.001480474653061,"Dem Incumbent",-4.297,3.994,-1.17,0.725,-0.955,1.449,-1.1,NA,-1.171,NA,-0.901,NA,-1.017,NA,-0.967,1.39,-1.437,NA,NA,NA,-1.568,NA,-1.241,0.546,-1.352,0.774,-1.354,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",2,0,0.906073484642976,0.881286332714904,0.805873520112883,2433143.3,8672.97,940749.54,210215,1185599.73,0,2303085.95,"M",8672.97,0,1565,3400,3707.97,15354.95,"M",0.7,-0.01014555,"nonmod"
2024,"House","2024_CO_03","Adam Frisch","Jeff Hurd","cand211087","H2CO03351","C00805275","cand218496","H4CO03357","C00848333",0.474,0.449,0.025240529163265,"Open Seat",-2.916,2.438,-0.876,NA,-1.097,0.86,-0.856,0.953,NA,0.755,-1.026,NA,-0.562,NA,-1.023,0.877,NA,NA,NA,NA,NA,NA,-0.129,NA,-0.696,-0.107,NA,NA,"mod","mod","mod","mod","nonprog","nonprog",0,0,0.831928175507202,0.873667150046916,0.721196817492794,17188573.07,2769793.8,240125,9658440.66,7194722.56,0,17314502.33,"M",2769793.8,486400,105014.93,2133629.33,0,2759490.92,"M",-3.15,0.01908015,"mod"
2024,"House","2024_CO_04","Trisha Calvarese","Lauren Boebert","cand218522","H4CO04280","C00864090","cand152762","H0CO03165","C00728238",0.439,0.408,0.031196584693878,"Open Seat",-3.862,5.349,NA,1.59,-1.149,1.29,-1.072,1.831,NA,1.666,NA,1.331,NA,1.78,-1.097,1.518,NA,NA,NA,NA,NA,NA,NA,NA,-1.349,NA,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,1,0.871670702179177,0.901195677768766,0.7898239872634,4384661.94,4822754.48,74500,3126274.04,1183826.01,0,4277733.76,"F",4822754.48,255887.8,2178726.17,2001050.36,0,5434885.03,"F",-4.6,0.0432097,"nonmod"
2024,"House","2024_CO_05","River Gassen","Jeff Crank","cand218533","H4CO05105","C00855312","cand49890","H6CO05142","C00865592",0.428,0.454,-0.02581492242268,"Open Seat",-3.832,5.11,NA,NA,-1.19,1.023,-0.999,1.315,NA,1.869,NA,1.056,NA,1.841,-1.05,1.125,NA,NA,NA,NA,NA,NA,NA,NA,-1.167,1.353,NA,NA,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,0,0.833345227899895,0.879303824064995,0.705741099497697,172285.48,1128627.35,0,34945.66,132142.77,5197.05,163412.92,"M",1128627.35,355550,103622.41,629664.93,0,1062074.21,"M",1.3,0.006994975,"nonmod"
2024,"House","2024_CO_06","Jason Crow","John Fabbricatore","cand140573","H8CO06229","C00637363","cand218544","H4CO06129","C00855072",0.605,0.598,0.00734764667010301,"Dem Incumbent",-3.49,4.308,-1.029,NA,-1.07,1.17,-0.914,1.688,-0.973,NA,NA,NA,NA,NA,-0.993,1.216,-0.541,NA,NA,NA,-0.934,NA,-0.968,NA,-1.004,0.634,-1.301,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",2,0,0.820260672182763,0.86791361357501,0.724982141423022,2208412.11,282453.58,280830,614488.43,1207201.72,0,2041403.94,"M",282453.58,27500,115433.8,138519.78,0,282453.58,"M",0.95,0.0020829,"nonmod"
2024,"House","2024_CO_07","Brittany Pettersen","Sergei Matveyuk","cand140575","H8CO07045","C00637215","cand218548","H4CO07085","C00870154",0.574,0.577,-0.00381504562886603,"Dem Incumbent",-3.445,4.842,-1.082,NA,-0.923,1.287,-0.909,1.885,-1.005,NA,NA,NA,NA,NA,-0.971,1.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729,NA,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",0,0,0.887630567830393,0.891549564654421,0.795907014872936,2487377.12,56986.88,1257586.74,200263.85,973981.33,0,1934790.87,"F",56986.88,0,17297.7,35145,1045.18,45703.78,"M",1,0.009785735,"mod"
2024,"House","2024_CO_08","Yadira Caraveo","Gabe Evans","cand162925","H2CO08020","C00787788","cand218551","H4CO08034","C00849844",0.496,0.49,0.00642698763265304,"Dem Incumbent",-3.353,3.041,-1.117,NA,-1.065,1.163,-0.749,1.504,-0.751,0.755,-0.972,NA,-0.646,NA,-1.064,1.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,NA,NA,"mod","mod","mod","mod","nonprog","nonprog",2,0,0.797698563765357,0.861286075565701,0.686636460952476,8124793.49,2697300.1,1318689.52,1294678.57,4567952.09,0,8137990.05,"F",2697300.1,611950,343934.59,1132218.4,273.14,2622307.71,"M",1.05,-0.002199965,"mod"
2024,"House","2024_CT_01","John Larson","Jim Griffin","cand1512","H8CT01046","C00330142","cand145592","H0CT01134","C00803320",0.645,0.616,0.028385730838384,"Dem Incumbent",-3.454,1.812,-1.158,NA,-0.618,0.48,-1.032,NA,-1.093,NA,-0.612,NA,-0.955,NA,-0.709,0.574,-1.165,NA,NA,NA,-1.267,NA,-0.947,NA,NA,NA,-0.806,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",12,0,NA,NA,NA,1542287.58,7786,1044213.68,58686.76,422505,0,1658028.59,"M",7786,0,481,6250,0,9170.2,"M",-1.25,0.00617458,"nonmod"
2024,"House","2024_CT_02","Joe Courtney","Mike France","cand971","H2CT02112","C00410233","cand125645","H2CT02161","C00768689",0.58,0.541,0.039340039469388,"Dem Incumbent",-2.956,3.681,-1.023,0.901,-0.944,1.181,-0.898,1.49,-0.949,NA,-0.889,1.083,-0.813,1.369,-0.962,1.201,-1.029,NA,NA,0.788,-0.706,NA,-0.345,NA,NA,NA,-0.774,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",8,4,NA,NA,NA,1318657.73,741910.47,651024.37,160372,442767.51,0,1139652.66,"M",741910.47,33820,459188.43,232540.09,70,731349,"M",-2.9,0.061334,"mod"
